Word Trial.ID list wordNeighbour N zipf.wordNeighbour len.wordNeighbour bigram.zipf.wordNeighbour old20.wordNeighbour old1.wordNeighbour bigram.zipf.novelWord old20.novelWord old1.novelWord len.novelWord pos_deviation levDistToWordNeigh baseWord Blocco Subject Age Gender Handedness Session List Data OraStart TrialCount Resp Acc rt learning
bisconto 11010 A biscotto 1 3.810538236 8 6.86 1.95 1 6.95 1.9 1 8 final 1 yes 5 10 25 Female Right Morning A 2018-11-02 10:00:35 43 bisconto 1 0.9528 in
bisconto 11010 A biscotto 1 3.810538236 8 6.86 1.95 1 6.95 1.9 1 8 final 1 yes 1 12 24 Male Right Morning A 2018-11-05 09:59:30 68 bisconto 1 0.969 in
bisconto 11010 A biscotto 1 3.810538236 8 6.86 1.95 1 6.95 1.9 1 8 final 1 yes 5 6 25 Female Right Morning A 2018-10-08 10:06:46 10 bisconto 1 0.808 in
bomuparo 12033 A NA NA NA NA NA NA NA 6.76 2.95 2 8 NA NA no 5 12 24 Male Right Morning A 2018-11-05 09:59:30 3 bomuparo 1 0.9915 in
bomuparo 12033 A NA NA NA NA NA NA NA 6.76 2.95 2 8 NA NA no 2 28 26 Female Right Morning A 2019-01-30 10:01:19 30 bomuparo 1 1.4419 in
bomuparo 12033 A NA NA NA NA NA NA NA 6.76 2.95 2 8 NA NA no 3 2 20 Male Right Morning A 2018-09-12 08:46:12 21 bomuparo 1 1.3555 in
bomuparo 12033 A NA NA NA NA NA NA NA 6.76 2.95 2 8 NA NA no 1 6 25 Female Right Morning A 2018-10-08 10:06:46 20 bomuparo 1 0.9876 in
bomuparo 12033 A NA NA NA NA NA NA NA 6.76 2.95 2 8 NA NA no 2 28 26 Female Right Morning A 2019-01-30 10:01:19 20 bomuparo 1 1.1535 in
bomuparo 12033 A NA NA NA NA NA NA NA 6.76 2.95 2 8 NA NA no 1 6 25 Female Right Morning A 2018-10-08 10:06:46 33 bomuparo 1 1.0077 in
bomuparo 12033 A NA NA NA NA NA NA NA 6.76 2.95 2 8 NA NA no 6 6 25 Female Right Morning A 2018-10-08 10:06:46 37 bomuparo 1 0.8917 in
bomuparo 12033 A NA NA NA NA NA NA NA 6.76 2.95 2 8 NA NA no 5 28 26 Female Right Morning A 2019-01-30 10:01:19 64 bomuparo 1 1.1933 in
bomuparo 12033 A NA NA NA NA NA NA NA 6.76 2.95 2 8 NA NA no 2 10 25 Female Right Morning A 2018-11-02 10:00:35 5 bomuparo 1 1.9581 in
bomuparo 12033 A NA NA NA NA NA NA NA 6.76 2.95 2 8 NA NA no 5 6 25 Female Right Morning A 2018-10-08 10:06:46 34 bomuparo 1 0.8592 in
bomuparo 12033 A NA NA NA NA NA NA NA 6.76 2.95 2 8 NA NA no 5 18 23 Female Right Morning A 2018-11-19 10:16:43 56 bomuparo 1 1.746 in
bomuparo 12033 A NA NA NA NA NA NA NA 6.76 2.95 2 8 NA NA no 4 28 26 Female Right Morning A 2019-01-30 10:01:19 43 bomuparo 1 1.1395 in
bomuparo 12033 A NA NA NA NA NA NA NA 6.76 2.95 2 8 NA NA no 2 12 24 Male Right Morning A 2018-11-05 09:59:30 41 bomuparo 1 0.9795 in
bomuparo 12033 A NA NA NA NA NA NA NA 6.76 2.95 2 8 NA NA no 5 12 24 Male Right Morning A 2018-11-05 09:59:30 71 bomuparo 1 0.9082 in
bomuparo 12033 A NA NA NA NA NA NA NA 6.76 2.95 2 8 NA NA no 1 28 26 Female Right Morning A 2019-01-30 10:01:19 60 bomuparo 1 0.9134 in
bomuparo 12033 A NA NA NA NA NA NA NA 6.76 2.95 2 8 NA NA no 1 12 24 Male Right Morning A 2018-11-05 09:59:30 8 bomuparo 1 0.9752 in
bomuparo 12033 A NA NA NA NA NA NA NA 6.76 2.95 2 8 NA NA no 6 2 20 Male Right Morning A 2018-09-12 08:46:12 60 bomuparo 1 1.3199 in
bomuparo 12033 A NA NA NA NA NA NA NA 6.76 2.95 2 8 NA NA no 6 10 25 Female Right Morning A 2018-11-02 10:00:35 38 bomuparo 1 1.0826 in
bomuparo 12033 A NA NA NA NA NA NA NA 6.76 2.95 2 8 NA NA no 5 12 24 Male Right Morning A 2018-11-05 09:59:30 61 bomuparo 1 1.2363 in
bomuparo 12033 A NA NA NA NA NA NA NA 6.76 2.95 2 8 NA NA no 1 6 25 Female Right Morning A 2018-10-08 10:06:46 10 bomuparo 1 1.2006 in
bomuparo 12033 A NA NA NA NA NA NA NA 6.76 2.95 2 8 NA NA no 6 12 24 Male Right Morning A 2018-11-05 09:59:30 37 bomuparo 1 0.9329 in
bomuparo 12033 A NA NA NA NA NA NA NA 6.76 2.95 2 8 NA NA no 6 18 23 Female Right Morning A 2018-11-19 10:16:43 72 bomuparo 1 1.0154 in
bomuparo 12033 A NA NA NA NA NA NA NA 6.76 2.95 2 8 NA NA no 2 10 25 Female Right Morning A 2018-11-02 10:00:35 27 bomuparo 1 1.1339 in
bomuparo 12033 A NA NA NA NA NA NA NA 6.76 2.95 2 8 NA NA no 4 2 20 Male Right Morning A 2018-09-12 08:46:12 13 bomuparo 1 1.0477 in
bomuparo 12033 A NA NA NA NA NA NA NA 6.76 2.95 2 8 NA NA no 6 10 25 Female Right Morning A 2018-11-02 10:00:35 53 bomuparo 1 0.9926 in
bomuparo 12033 A NA NA NA NA NA NA NA 6.76 2.95 2 8 NA NA no 2 10 25 Female Right Morning A 2018-11-02 10:00:35 55 bomuparo 1 1.091 in
bomuparo 12033 A NA NA NA NA NA NA NA 6.76 2.95 2 8 NA NA no 2 28 26 Female Right Morning A 2019-01-30 10:01:19 56 bomuparo 1 1.6337 in
bomuparo 12033 A NA NA NA NA NA NA NA 6.76 2.95 2 8 NA NA no 3 10 25 Female Right Morning A 2018-11-02 10:00:35 64 bomuparo 1 1.2247 in
bomuparo 12033 A NA NA NA NA NA NA NA 6.76 2.95 2 8 NA NA no 4 2 20 Male Right Morning A 2018-09-12 08:46:12 47 bomuparo 1 0.9294 in
bomuparo 12033 A NA NA NA NA NA NA NA 6.76 2.95 2 8 NA NA no 4 28 26 Female Right Morning A 2019-01-30 10:01:19 55 bomuparo 1 0.7885 in
bomuparo 12033 A NA NA NA NA NA NA NA 6.76 2.95 2 8 NA NA no 6 10 25 Female Right Morning A 2018-11-02 10:00:35 10 bomuparo 1 0.9707 in
bomuparo 12033 A NA NA NA NA NA NA NA 6.76 2.95 2 8 NA NA no 6 2 20 Male Right Morning A 2018-09-12 08:46:12 57 bomuparo 1 0.9835 in
bomuparo 12033 A NA NA NA NA NA NA NA 6.76 2.95 2 8 NA NA no 3 18 23 Female Right Morning A 2018-11-19 10:16:43 31 bomuparo 1 1.7771 in
bomuparo 12033 A NA NA NA NA NA NA NA 6.76 2.95 2 8 NA NA no 6 18 23 Female Right Morning A 2018-11-19 10:16:43 69 bomuparo 1 1.2009 in
bomuparo 12033 A NA NA NA NA NA NA NA 6.76 2.95 2 8 NA NA no 6 18 23 Female Right Morning A 2018-11-19 10:16:43 42 bomuparo 1 1.7638 in
bomuparo 12033 A NA NA NA NA NA NA NA 6.76 2.95 2 8 NA NA no 5 2 20 Male Right Morning A 2018-09-12 08:46:12 61 bomuparo 1 0.8617 in
bomuparo 12033 A NA NA NA NA NA NA NA 6.76 2.95 2 8 NA NA no 1 6 25 Female Right Morning A 2018-10-08 10:06:46 56 bomuparo 1 0.9996 in
bomuparo 12033 A NA NA NA NA NA NA NA 6.76 2.95 2 8 NA NA no 2 18 23 Female Right Morning A 2018-11-19 10:16:43 65  0 0 in
bomuparo 12033 A NA NA NA NA NA NA NA 6.76 2.95 2 8 NA NA no 2 6 25 Female Right Morning A 2018-10-08 10:06:46 52 bomuparo 1 0.9621 in
bomuparo 12033 A NA NA NA NA NA NA NA 6.76 2.95 2 8 NA NA no 4 12 24 Male Right Morning A 2018-11-05 09:59:30 51 bomuparo 1 1.2785 in
bomuparo 12033 A NA NA NA NA NA NA NA 6.76 2.95 2 8 NA NA no 1 2 20 Male Right Morning A 2018-09-12 08:46:12 53 bomuparo 1 1.9757 in
bomuparo 12033 A NA NA NA NA NA NA NA 6.76 2.95 2 8 NA NA no 2 10 25 Female Right Morning A 2018-11-02 10:00:35 68 bomuparo 1 1.0591 in
bomuparo 12033 A NA NA NA NA NA NA NA 6.76 2.95 2 8 NA NA no 5 28 26 Female Right Morning A 2019-01-30 10:01:19 10 bomuparo 1 1.0867 in
bomuparo 12033 A NA NA NA NA NA NA NA 6.76 2.95 2 8 NA NA no 4 18 23 Female Right Morning A 2018-11-19 10:16:43 28 bomuparo 1 2.2607 in
bomuparo 12033 A NA NA NA NA NA NA NA 6.76 2.95 2 8 NA NA no 2 2 20 Male Right Morning A 2018-09-12 08:46:12 47 bomuparo 1 1.3934 in
bomuparo 12033 A NA NA NA NA NA NA NA 6.76 2.95 2 8 NA NA no 3 6 25 Female Right Morning A 2018-10-08 10:06:46 63 bomuparo 1 0.9476 in
bomuparo 12033 A NA NA NA NA NA NA NA 6.76 2.95 2 8 NA NA no 6 18 23 Female Right Morning A 2018-11-19 10:16:43 65 bomuparo 1 1.3844 in
bomuparo 12033 A NA NA NA NA NA NA NA 6.76 2.95 2 8 NA NA no 3 2 20 Male Right Morning A 2018-09-12 08:46:12 50 bomuparo 1 1.1024 in
bomuparo 12033 A NA NA NA NA NA NA NA 6.76 2.95 2 8 NA NA no 4 10 25 Female Right Morning A 2018-11-02 10:00:35 49 bomuparo 1 1.182 in
bomuparo 12033 A NA NA NA NA NA NA NA 6.76 2.95 2 8 NA NA no 5 6 25 Female Right Morning A 2018-10-08 10:06:46 13 bomuparo 1 0.8784 in
bomuparo 12033 A NA NA NA NA NA NA NA 6.76 2.95 2 8 NA NA no 6 12 24 Male Right Morning A 2018-11-05 09:59:30 58 bomuparo 1 0.9526 in
bomuparo 12033 A NA NA NA NA NA NA NA 6.76 2.95 2 8 NA NA no 6 28 26 Female Right Morning A 2019-01-30 10:01:19 74 bomuparo 1 2.0332 in
bomuparo 12033 A NA NA NA NA NA NA NA 6.76 2.95 2 8 NA NA no 4 18 23 Female Right Morning A 2018-11-19 10:16:43 46 bomuparo 1 1.6507 in
bomuparo 12033 A NA NA NA NA NA NA NA 6.76 2.95 2 8 NA NA no 6 12 24 Male Right Morning A 2018-11-05 09:59:30 43 bomuparo 1 0.9652 in
bosigene 22034 B NA NA NA NA NA NA NA 6.8 2.85 2 8 NA NA no 3 24 26 Female Right Morning A 2019-01-10 10:07:25 45 bosigene 1 1.5954 in
bosigene 22034 B NA NA NA NA NA NA NA 6.8 2.85 2 8 NA NA no 1 5 23 Male Right Morning B 2018-10-03 10:11:59 20 bosigene 1 2.1264 in
bosigene 22034 B NA NA NA NA NA NA NA 6.8 2.85 2 8 NA NA no 1 19 28 Female Right Morning B 2018-12-03 10:03:01 66 bosigene 1 1.4208 in
bosigene 22034 B NA NA NA NA NA NA NA 6.8 2.85 2 8 NA NA no 6 25 25 Female Right Morning B 2019-01-10 13:55:25 4 bosigene 1 0.8965 in
bosigene 22034 B NA NA NA NA NA NA NA 6.8 2.85 2 8 NA NA no 5 19 28 Female Right Morning B 2018-12-03 10:03:01 69 bosigene 1 1.0904 in
bosigene 22034 B NA NA NA NA NA NA NA 6.8 2.85 2 8 NA NA no 5 5 23 Male Right Morning B 2018-10-03 10:11:59 67 bosigene 1 0.9637 in
bosigene 22034 B NA NA NA NA NA NA NA 6.8 2.85 2 8 NA NA no 3 24 26 Female Right Morning A 2019-01-10 10:07:25 72 bosigene 1 1.2343 in
bosigene 22034 B NA NA NA NA NA NA NA 6.8 2.85 2 8 NA NA no 4 24 26 Female Right Morning A 2019-01-10 10:07:25 38 bosigene 1 1.1398 in
bosigene 22034 B NA NA NA NA NA NA NA 6.8 2.85 2 8 NA NA no 1 24 26 Female Right Morning A 2019-01-10 10:07:25 44 bosigene 1 1.8196 in
bosigene 22034 B NA NA NA NA NA NA NA 6.8 2.85 2 8 NA NA no 1 25 25 Female Right Morning B 2019-01-10 13:55:25 60 bosigene 1 1.781 in
bosigene 22034 B NA NA NA NA NA NA NA 6.8 2.85 2 8 NA NA no 3 13 25 Male Right Morning B 2018-11-07 14:04:14 20 bosigene 1 1.1717 in
bosigene 22034 B NA NA NA NA NA NA NA 6.8 2.85 2 8 NA NA no 6 13 25 Male Right Morning B 2018-11-07 14:04:14 51 bosigene 1 0.9958 in
bosigene 22034 B NA NA NA NA NA NA NA 6.8 2.85 2 8 NA NA no 3 15 29 Female Right Morning B 2018-11-13 10:09:53 37 bosigene 1 1.145 in
bosigene 22034 B NA NA NA NA NA NA NA 6.8 2.85 2 8 NA NA no 2 13 25 Male Right Morning B 2018-11-07 14:04:14 4 bosigene 1 1.3987 in
bosigene 22034 B NA NA NA NA NA NA NA 6.8 2.85 2 8 NA NA no 6 24 26 Female Right Morning A 2019-01-10 10:07:25 53 bosigene 1 1.1191 in
bosigene 22034 B NA NA NA NA NA NA NA 6.8 2.85 2 8 NA NA no 4 21 20 Female Right Morning B 2018-12-06 13:42:59 64 bosigene 1 1.1563 in
bosigene 22034 B NA NA NA NA NA NA NA 6.8 2.85 2 8 NA NA no 1 15 29 Female Right Morning B 2018-11-13 10:09:53 64 bosigene 1 1.3278 in
bosigene 22034 B NA NA NA NA NA NA NA 6.8 2.85 2 8 NA NA no 5 21 20 Female Right Morning B 2018-12-06 13:42:59 49 bosigene 1 1.1703 in
bosigene 22034 B NA NA NA NA NA NA NA 6.8 2.85 2 8 NA NA no 5 5 23 Male Right Morning B 2018-10-03 10:11:59 61 bosigene 1 1.0657 in
bosigene 22034 B NA NA NA NA NA NA NA 6.8 2.85 2 8 NA NA no 4 19 28 Female Right Morning B 2018-12-03 10:03:01 74 bosigene 1 1.3227 in
bosigene 22034 B NA NA NA NA NA NA NA 6.8 2.85 2 8 NA NA no 6 19 28 Female Right Morning B 2018-12-03 10:03:01 33 bosigene 1 1.4517 in
bosigene 22034 B NA NA NA NA NA NA NA 6.8 2.85 2 8 NA NA no 4 5 23 Male Right Morning B 2018-10-03 10:11:59 40 bosigene 1 1.4216 in
bosigene 22034 B NA NA NA NA NA NA NA 6.8 2.85 2 8 NA NA no 2 13 25 Male Right Morning B 2018-11-07 14:04:14 59 bosigene 1 1.781 in
bosigene 22034 B NA NA NA NA NA NA NA 6.8 2.85 2 8 NA NA no 6 15 29 Female Right Morning B 2018-11-13 10:09:53 52 bosigene 1 1.0944 in
bosigene 22034 B NA NA NA NA NA NA NA 6.8 2.85 2 8 NA NA no 3 13 25 Male Right Morning B 2018-11-07 14:04:14 75 bosigene 1 1.0641 in
bosigene 22034 B NA NA NA NA NA NA NA 6.8 2.85 2 8 NA NA no 3 25 25 Female Right Morning B 2019-01-10 13:55:25 52 bosigene 1 1.2059 in
bosigene 22034 B NA NA NA NA NA NA NA 6.8 2.85 2 8 NA NA no 4 25 25 Female Right Morning B 2019-01-10 13:55:25 10 bosigene 1 1.0782 in
bosigene 22034 B NA NA NA NA NA NA NA 6.8 2.85 2 8 NA NA no 2 9 23 Male Right Morning B 2018-10-30 13:58:50 24 bosigene 1 1.3477 in
bosigene 22034 B NA NA NA NA NA NA NA 6.8 2.85 2 8 NA NA no 5 13 25 Male Right Morning B 2018-11-07 14:04:14 29 bosigene 1 1.0069 in
bosigene 22034 B NA NA NA NA NA NA NA 6.8 2.85 2 8 NA NA no 2 15 29 Female Right Morning B 2018-11-13 10:09:53 47 bosigene 1 1.0803 in
bosigene 22034 B NA NA NA NA NA NA NA 6.8 2.85 2 8 NA NA no 5 5 23 Male Right Morning B 2018-10-03 10:11:59 24 bosigene 1 1.1589 in
bosigene 22034 B NA NA NA NA NA NA NA 6.8 2.85 2 8 NA NA no 5 24 26 Female Right Morning A 2019-01-10 10:07:25 16 bosigene 1 1.2721 in
bosigene 22034 B NA NA NA NA NA NA NA 6.8 2.85 2 8 NA NA no 6 9 23 Male Right Morning B 2018-10-30 13:58:50 35 bosigene 1 0.9437 in
bosigene 22034 B NA NA NA NA NA NA NA 6.8 2.85 2 8 NA NA no 5 9 23 Male Right Morning B 2018-10-30 13:58:50 73 bosigene 1 1.097 in
bosigene 22034 B NA NA NA NA NA NA NA 6.8 2.85 2 8 NA NA no 4 24 26 Female Right Morning A 2019-01-10 10:07:25 27 bosigene 1 1.1854 in
bosigene 22034 B NA NA NA NA NA NA NA 6.8 2.85 2 8 NA NA no 2 19 28 Female Right Morning B 2018-12-03 10:03:01 24 bosigene 1 1.1931 in
bosigene 22034 B NA NA NA NA NA NA NA 6.8 2.85 2 8 NA NA no 4 25 25 Female Right Morning B 2019-01-10 13:55:25 2 bosigene 1 0.894 in
bosigene 22034 B NA NA NA NA NA NA NA 6.8 2.85 2 8 NA NA no 3 5 23 Male Right Morning B 2018-10-03 10:11:59 48 bosigene 1 1.6585 in
bosigene 22034 B NA NA NA NA NA NA NA 6.8 2.85 2 8 NA NA no 1 15 29 Female Right Morning B 2018-11-13 10:09:53 10 bosigene 1 1.3562 in
bosigene 22034 B NA NA NA NA NA NA NA 6.8 2.85 2 8 NA NA no 5 9 23 Male Right Morning B 2018-10-30 13:58:50 22 bosigene 1 1.2128 in
bosigene 22034 B NA NA NA NA NA NA NA 6.8 2.85 2 8 NA NA no 2 5 23 Male Right Morning B 2018-10-03 10:11:59 61 bosigene 1 1.5405 in
bosigene 22034 B NA NA NA NA NA NA NA 6.8 2.85 2 8 NA NA no 1 19 28 Female Right Morning B 2018-12-03 10:03:01 74 bosigene 1 1.3988 in
bosigene 22034 B NA NA NA NA NA NA NA 6.8 2.85 2 8 NA NA no 5 19 28 Female Right Morning B 2018-12-03 10:03:01 66 bosigene 1 1.253 in
bosigene 22034 B NA NA NA NA NA NA NA 6.8 2.85 2 8 NA NA no 5 9 23 Male Right Morning B 2018-10-30 13:58:50 15 bosigene 1 1.1922 in
bosigene 22034 B NA NA NA NA NA NA NA 6.8 2.85 2 8 NA NA no 4 25 25 Female Right Morning B 2019-01-10 13:55:25 46 bosigene 1 1.1306 in
bosigene 22034 B NA NA NA NA NA NA NA 6.8 2.85 2 8 NA NA no 2 9 23 Male Right Morning B 2018-10-30 13:58:50 73 bosigene 1 0.969 in
bosigene 22034 B NA NA NA NA NA NA NA 6.8 2.85 2 8 NA NA no 1 5 23 Male Right Morning B 2018-10-03 10:11:59 33 bosigene 1 2.1131 in
bosigene 22034 B NA NA NA NA NA NA NA 6.8 2.85 2 8 NA NA no 2 15 29 Female Right Morning B 2018-11-13 10:09:53 74 bosigene 1 1.1563 in
bosigene 22034 B NA NA NA NA NA NA NA 6.8 2.85 2 8 NA NA no 1 21 20 Female Right Morning B 2018-12-06 13:42:59 5 bosigene 1 1.5578 in
bosigene 22034 B NA NA NA NA NA NA NA 6.8 2.85 2 8 NA NA no 1 15 29 Female Right Morning B 2018-11-13 10:09:53 20 bosigene 1 1.5137 in
bosigene 22034 B NA NA NA NA NA NA NA 6.8 2.85 2 8 NA NA no 6 24 26 Female Right Morning A 2019-01-10 10:07:25 32 bosigene 1 1.4156 in
bosigene 22034 B NA NA NA NA NA NA NA 6.8 2.85 2 8 NA NA no 6 21 20 Female Right Morning B 2018-12-06 13:42:59 36 bosigene 1 0.7759 in
bosigene 22034 B NA NA NA NA NA NA NA 6.8 2.85 2 8 NA NA no 2 9 23 Male Right Morning B 2018-10-30 13:58:50 72 bosigene 1 1.1487 in
bosigene 22034 B NA NA NA NA NA NA NA 6.8 2.85 2 8 NA NA no 5 5 23 Male Right Morning B 2018-10-03 10:11:59 65 bosigene 1 1.0777 in
bosigene 22034 B NA NA NA NA NA NA NA 6.8 2.85 2 8 NA NA no 6 21 20 Female Right Morning B 2018-12-06 13:42:59 24 bosigene 1 1.5292 in
bosigene 22034 B NA NA NA NA NA NA NA 6.8 2.85 2 8 NA NA no 4 21 20 Female Right Morning B 2018-12-06 13:42:59 40 bosigene 1 1.2387 in
bosigene 22034 B NA NA NA NA NA NA NA 6.8 2.85 2 8 NA NA no 3 13 25 Male Right Morning B 2018-11-07 14:04:14 69 bosigene 1 1.1573 in
bosigene 22034 B NA NA NA NA NA NA NA 6.8 2.85 2 8 NA NA no 3 25 25 Female Right Morning B 2019-01-10 13:55:25 60 bosigene 1 1.2294 in
bosigene 22034 B NA NA NA NA NA NA NA 6.8 2.85 2 8 NA NA no 6 19 28 Female Right Morning B 2018-12-03 10:03:01 32 bosigene 1 1.3254 in
bosigene 22034 B NA NA NA NA NA NA NA 6.8 2.85 2 8 NA NA no 5 21 20 Female Right Morning B 2018-12-06 13:42:59 71 bosigene 1 1.1479 in
bosigene 22034 B NA NA NA NA NA NA NA 6.8 2.85 2 8 NA NA no 2 25 25 Female Right Morning B 2019-01-10 13:55:25 27 bosigene 1 1.4359 in
bosigene 22034 B NA NA NA NA NA NA NA 6.8 2.85 2 8 NA NA no 6 9 23 Male Right Morning B 2018-10-30 13:58:50 55 bosigene 1 0.8997 in
bosigene 22034 B NA NA NA NA NA NA NA 6.8 2.85 2 8 NA NA no 2 21 20 Female Right Morning B 2018-12-06 13:42:59 37 bosigene 1 1.239 in
bosigene 22034 B NA NA NA NA NA NA NA 6.8 2.85 2 8 NA NA no 2 13 25 Male Right Morning B 2018-11-07 14:04:14 23 bosigene 1 1.2731 in
bosigene 22034 B NA NA NA NA NA NA NA 6.8 2.85 2 8 NA NA no 3 15 29 Female Right Morning B 2018-11-13 10:09:53 59 bosigene 1 1.3106 in
bosigene 22034 B NA NA NA NA NA NA NA 6.8 2.85 2 8 NA NA no 3 9 23 Male Right Morning B 2018-10-30 13:58:50 61 bosigene 1 1.0861 in
bosigene 22034 B NA NA NA NA NA NA NA 6.8 2.85 2 8 NA NA no 4 24 26 Female Right Morning A 2019-01-10 10:07:25 24 bosigene 1 1.4857 in
bosigene 22034 B NA NA NA NA NA NA NA 6.8 2.85 2 8 NA NA no 5 19 28 Female Right Morning B 2018-12-03 10:03:01 63 bosigene 1 1.2764 in
bosigene 22034 B NA NA NA NA NA NA NA 6.8 2.85 2 8 NA NA no 3 25 25 Female Right Morning B 2019-01-10 13:55:25 17 bosigene 1 1.3327 in
bosigene 22034 B NA NA NA NA NA NA NA 6.8 2.85 2 8 NA NA no 5 21 20 Female Right Morning B 2018-12-06 13:42:59 69 bosigene 1 1.9835 in
bosigene 22034 B NA NA NA NA NA NA NA 6.8 2.85 2 8 NA NA no 4 15 29 Female Right Morning B 2018-11-13 10:09:53 31 bosigene 1 1.1339 in
bosigene 22034 B NA NA NA NA NA NA NA 6.8 2.85 2 8 NA NA no 2 13 25 Male Right Morning B 2018-11-07 14:04:14 39 bosigene 1 1.0754 in
bottefa 21006 B bottega 0 3.468532444 7 6.76 1.95 1 6.89 1.95 1 7 final 1 yes 2 5 23 Male Right Morning B 2018-10-03 10:11:59 16 bottefa 1 1.9903 in
bottefa 21006 B bottega 0 3.468532444 7 6.76 1.95 1 6.89 1.95 1 7 final 1 yes 3 25 25 Female Right Morning B 2019-01-10 13:55:25 70 bottefa 1 0.9728 in
bottefa 21006 B bottega 0 3.468532444 7 6.76 1.95 1 6.89 1.95 1 7 final 1 yes 6 21 20 Female Right Morning B 2018-12-06 13:42:59 39 bottefa 1 0.9871 in
bottefa 21006 B bottega 0 3.468532444 7 6.76 1.95 1 6.89 1.95 1 7 final 1 yes 1 13 25 Male Right Morning B 2018-11-07 14:04:14 44 bottefa 1 1.5417 in
bottefa 21006 B bottega 0 3.468532444 7 6.76 1.95 1 6.89 1.95 1 7 final 1 yes 6 24 26 Female Right Morning A 2019-01-10 10:07:25 8 bottefa 1 1.1715 in
bottefa 21006 B bottega 0 3.468532444 7 6.76 1.95 1 6.89 1.95 1 7 final 1 yes 4 19 28 Female Right Morning B 2018-12-03 10:03:01 36 bottefa 1 1.0221 in
bottefa 21006 B bottega 0 3.468532444 7 6.76 1.95 1 6.89 1.95 1 7 final 1 yes 1 24 26 Female Right Morning A 2019-01-10 10:07:25 58 bottefa 1 1.4228 in
bottefa 21006 B bottega 0 3.468532444 7 6.76 1.95 1 6.89 1.95 1 7 final 1 yes 1 9 23 Male Right Morning B 2018-10-30 13:58:50 60 bottefa 1 1.2976 in
bottefa 21006 B bottega 0 3.468532444 7 6.76 1.95 1 6.89 1.95 1 7 final 1 yes 5 19 28 Female Right Morning B 2018-12-03 10:03:01 49 bottefa 1 0.9948 in
bottefa 21006 B bottega 0 3.468532444 7 6.76 1.95 1 6.89 1.95 1 7 final 1 yes 4 21 20 Female Right Morning B 2018-12-06 13:42:59 74 bottefa 1 1.4338 in
bottefa 21006 B bottega 0 3.468532444 7 6.76 1.95 1 6.89 1.95 1 7 final 1 yes 5 25 25 Female Right Morning B 2019-01-10 13:55:25 38 bottefa 1 0.9233 in
bottefa 21006 B bottega 0 3.468532444 7 6.76 1.95 1 6.89 1.95 1 7 final 1 yes 4 5 23 Male Right Morning B 2018-10-03 10:11:59 29 bottefa 1 0.9801 in
bottefa 21006 B bottega 0 3.468532444 7 6.76 1.95 1 6.89 1.95 1 7 final 1 yes 3 9 23 Male Right Morning B 2018-10-30 13:58:50 13 bottefa 1 1.0222 in
bottefa 21006 B bottega 0 3.468532444 7 6.76 1.95 1 6.89 1.95 1 7 final 1 yes 1 19 28 Female Right Morning B 2018-12-03 10:03:01 11 bottefa 1 0.9996 in
bottefa 21006 B bottega 0 3.468532444 7 6.76 1.95 1 6.89 1.95 1 7 final 1 yes 1 24 26 Female Right Morning A 2019-01-10 10:07:25 3 bottefa 1 1.4428 in
bottefa 21006 B bottega 0 3.468532444 7 6.76 1.95 1 6.89 1.95 1 7 final 1 yes 5 9 23 Male Right Morning B 2018-10-30 13:58:50 24 bottefa 1 1.2128 in
bottefa 21006 B bottega 0 3.468532444 7 6.76 1.95 1 6.89 1.95 1 7 final 1 yes 2 24 26 Female Right Morning A 2019-01-10 10:07:25 62 bottefa 1 1.3922 in
bottefa 21006 B bottega 0 3.468532444 7 6.76 1.95 1 6.89 1.95 1 7 final 1 yes 5 21 20 Female Right Morning B 2018-12-06 13:42:59 30 bottefa 1 1.0755 in
bottefa 21006 B bottega 0 3.468532444 7 6.76 1.95 1 6.89 1.95 1 7 final 1 yes 2 9 23 Male Right Morning B 2018-10-30 13:58:50 70 bottefa 1 0.9179 in
bottefa 21006 B bottega 0 3.468532444 7 6.76 1.95 1 6.89 1.95 1 7 final 1 yes 6 24 26 Female Right Morning A 2019-01-10 10:07:25 36 bottefa 1 1.2449 in
bottefa 21006 B bottega 0 3.468532444 7 6.76 1.95 1 6.89 1.95 1 7 final 1 yes 4 15 29 Female Right Morning B 2018-11-13 10:09:53 14 bottefa 1 1.0755 in
bottefa 21006 B bottega 0 3.468532444 7 6.76 1.95 1 6.89 1.95 1 7 final 1 yes 2 15 29 Female Right Morning B 2018-11-13 10:09:53 73 bottefa 1 1.2739 in
bottefa 21006 B bottega 0 3.468532444 7 6.76 1.95 1 6.89 1.95 1 7 final 1 yes 2 25 25 Female Right Morning B 2019-01-10 13:55:25 52 bottefa 1 0.9316 in
bottefa 21006 B bottega 0 3.468532444 7 6.76 1.95 1 6.89 1.95 1 7 final 1 yes 1 25 25 Female Right Morning B 2019-01-10 13:55:25 21 bottefa 1 1.0148 in
bottefa 21006 B bottega 0 3.468532444 7 6.76 1.95 1 6.89 1.95 1 7 final 1 yes 6 5 23 Male Right Morning B 2018-10-03 10:11:59 62 bottefa 1 1.1132 in
bottefa 21006 B bottega 0 3.468532444 7 6.76 1.95 1 6.89 1.95 1 7 final 1 yes 6 24 26 Female Right Morning A 2019-01-10 10:07:25 72 bottefa 1 1.1681 in
bottefa 21006 B bottega 0 3.468532444 7 6.76 1.95 1 6.89 1.95 1 7 final 1 yes 2 21 20 Female Right Morning B 2018-12-06 13:42:59 52 bottefa 1 1.3422 in
